COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,W_ULTPRO,W_ULTFEC,W_ULTHOR,W_IDOR,W_IDHI,W_ORIG,W_STAT,TOBC,PER_01,XPERCIIB,PER_02,XPERCIVA,ORDEN,TGNU
2025-06-02,,25,MARTIN S.R.L.                 ,33609073239  ,2,2,Fact A 0002-00056142,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,281506.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59116.43,0.0,0.0,0.0,0.0,340623.25,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-02,,52,BREMEN TOOLS ARGENTINA S.A.   ,30646710207  ,2,2,Fact A 0012-00031093,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,1116061.83,0.0,36456.71,0.0,0.0,0.0,0.0,0.0,234372.98,3827.95,0.0,0.0,0.0,1448343.99,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,57624.51,,0.0,,1,1
2025-06-02,,711,CAR DIEGO ALEXANDER           ,20263863128  ,2,2,Fact A 0004-00002509,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,1079363.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226666.28,0.0,0.0,0.0,0.0,1306029.53,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-02,,568,JIRAFA PRODUCCIONES SRL       ,30714736848  ,2,2,Fact A 0002-00007013,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,147272.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30927.27,0.0,0.0,0.0,0.0,178200.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-02,,214,ELECTROUNO SA                 ,30708007869  ,2,2,Fact A 0005-00040672,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,93281.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19589.04,0.0,0.0,0.0,0.0,112870.2,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-02,,554,HIDRATOOLS S.A.               ,30707706763  ,2,2,Fact A 0004-00004231,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,431354.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90584.49,0.0,0.0,0.0,0.0,543506.93,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,21567.74,,0.0,,1,1
2025-06-02,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 4021-00001140,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,135746.55,0.0,0.0,0.0,0.0,0.0,0.0,14253.39,0.0,0.0,0.0,159162.84,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,6787.33,,2375.57,,1,1
2025-06-03,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0014-00003455,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,3532199.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741761.96,0.0,0.0,0.0,0.0,4450571.77,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,176609.99,,0.0,,1,1
2025-06-03,,33,MAINCAL                       ,30503938517  ,2,2,Fact A 0005-00212806,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,11106817.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2332431.63,0.0,0.0,0.0,0.0,13439248.93,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-03,,33,MAINCAL                       ,30503938517  ,2,2,Fact A 0005-00212809,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,4620536.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970312.59,0.0,0.0,0.0,0.0,5590848.72,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-03,,790,GENERAL SEALANT S.R.L.        ,30708610077  ,2,2,Fact A 0005-00008520,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,647976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136074.96,0.0,0.0,0.0,0.0,784050.96,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-03,,25,MARTIN S.R.L.                 ,33609073239  ,2,2,Fact A 0002-00056180,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,21304.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4473.93,0.0,0.0,0.0,0.0,25778.37,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-03,,14,MACOFER DE ROLDAN             ,30617218964  ,2,2,Fact A 0004-00031184,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,449504.92,0.0,567900.69,0.0,0.0,0.0,0.0,0.0,94396.03,59629.57,0.0,0.0,0.0,1171431.22,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-03,,918,IS-FRA SRL                    ,30717150542  ,2,2,Fact A 0006-00000443,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,131732.68,0.0,212581.79,0.0,0.0,0.0,0.0,0.0,27663.86,22321.09,0.0,0.0,0.0,394299.42,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-03,,50,SEGURIDAD LITORAL S.R.L.      ,30520031010  ,2,2,Fact A 0005-00100321,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,5972437.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254211.83,0.0,0.0,0.0,0.0,7226649.1,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-03,,720,TRYTECH SRL                   ,33688162039  ,2,2,Fact A 0010-00000100,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,1715904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360339.84,0.0,0.0,0.0,0.0,2076243.84,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-03,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00093047,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,419624.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88121.06,0.0,0.0,0.0,0.0,507745.16,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-03,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00093033,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,1384973.62,0.0,81509.16,0.0,0.0,0.0,0.0,0.0,290844.46,8558.46,0.0,0.0,0.0,1765885.7,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-03,,35,COIMFER S.A.                  ,30519535374  ,2,2,Fact A 0002-00186737,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,584503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122745.63,0.0,0.0,0.0,0.0,736473.78,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,29225.15,,0.0,,1,1
2025-06-03,,782,METAL PILAR S.A               ,30655891710  ,2,2,Fact A 0005-00015905,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,321000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67410.0,0.0,0.0,0.0,0.0,388410.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-04,,288,INTERGAS ARGENTINA SRL        ,30701507068  ,2,2,Fact A 0007-00020248,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,1148800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241248.0,0.0,0.0,0.0,0.0,1390048.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-04,,757,PACU EMBALAJES S.H.           ,30710278705  ,2,2,Fact A 0002-00009058,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,786768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165221.28,0.0,0.0,0.0,0.0,951989.28,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-04,,630,ROSARIO PACK SRL              ,30708639830  ,2,2,Fact A 0012-00027468,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,13176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2766.96,0.0,0.0,0.0,0.0,15942.96,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-04,,135,CONFECAT SA                   ,30597919154  ,2,2,Fact A 0018-00149896,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,5146250.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080712.62,0.0,0.0,0.0,0.0,6484275.71,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,257312.53,,0.0,,1,1
2025-06-04,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00004244,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,1446452.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303755.09,0.0,0.0,0.0,0.0,1750207.89,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,4
2025-06-04,,72,CREDIFIN LOGISTICA            ,30686978350  ,2,2,Fact A 2016-00055719,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,12841.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2696.67,0.0,0.0,0.0,0.0,16180.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,642.06,,0.0,,1,4
2025-06-04,,72,CREDIFIN LOGISTICA            ,30686978350  ,2,2,Fact A 1526-00013253,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,25134.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5278.33,0.0,0.0,0.0,0.0,31670.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1256.75,,0.0,,1,4
2025-06-04,,940,GIORNO MARCELO JAVIER         ,20180441280  ,2,2,Fact A 0002-00000726,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,374250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78592.5,0.0,0.0,0.0,0.0,452842.5,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-04,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00147718,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,0.0,0.0,37007352.64,0.0,0.0,0.0,0.0,0.0,0.0,3885772.03,0.0,0.0,0.0,43298598.27,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1850367.04,,555106.56,,1,1
2025-06-04,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00093079,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,587817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123441.57,0.0,0.0,0.0,0.0,711258.57,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-04,,584,AXION CONECT SA               ,30710558813  ,2,2,Fact A 0002-00003148,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,601583.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126332.62,0.0,0.0,0.0,0.0,727916.54,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-04,,132,CONSULTORES MEDICOS SA        ,30707948147  ,2,2,Fact A 0002-00022865,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,38000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7980.0,0.0,0.0,0.0,0.0,45980.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-04,,765,MEDICIONES EVEL S.A.          ,30710465165  ,2,2,Fact A 0002-00018570,,,4,,,0,24-CAPITAL FEDERAL                 ,0,0,0,0,0,0.0,2223120.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466855.21,0.0,0.0,0.0,0.0,2801131.23,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,111156.0,,0.0,,1,1
2025-06-04,,142,CARAN SA                      ,30504355442  ,2,2,Fact A 0004-00028544,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,2308800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484848.0,0.0,0.0,0.0,0.0,2909088.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,115440.0,,0.0,,1,1
2025-06-04,,7,DE PASCALE S.A.               ,30707784292  ,2,2,Fact A 0021-00009423,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,428115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89904.28,0.0,0.0,0.0,0.0,539425.66,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,21405.78,,0.0,,1,1
2025-06-04,,105,FISCHER ARGENTINA SA          ,30516348727  ,2,2,Fact A 0023-00230792,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,871349.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182983.33,0.0,0.0,0.0,0.0,1097899.99,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,43567.46,,0.0,,1,1
2025-06-04,,870,CASTELLA LUIS ALBERTO         ,20110202637  ,2,2,Fact A 0002-00011216,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36750.0,0.0,0.0,0.0,0.0,211750.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-04,,214,ELECTROUNO SA                 ,30708007869  ,2,2,Fact A 0005-00040719,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,451008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94711.68,0.0,0.0,0.0,0.0,545719.68,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-05,,899,STORAGE COMPAT S.A.           ,30711871485  ,2,2,Fact A 0002-00035278,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,143851.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30208.75,0.0,0.0,0.0,0.0,181252.51,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,7192.56,,0.0,,1,1
2025-06-05,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0014-00003501,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,826444.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173553.41,0.0,0.0,0.0,0.0,1041320.45,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,41322.24,,0.0,,1,1
2025-06-05,,44,SORTI MARIO                   ,30676886091  ,2,2,Fact A 0002-00034695,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,317660.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66708.78,0.0,0.0,0.0,0.0,384369.66,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-05,,401,KLINGSPOR ARG SRL             ,30708632348  ,2,2,Fact A 0003-00055599,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,91841.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19286.72,0.0,0.0,0.0,0.0,115720.32,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,4592.08,,0.0,,1,1
2025-06-05,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 4026-00000478,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,246606.27,0.0,0.0,0.0,0.0,0.0,0.0,25893.66,0.0,0.0,0.0,289145.85,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,12330.31,,4315.61,,1,1
2025-06-05,,874,ERAM SRL                      ,30708460156  ,2,2,Fact A 0013-00001510,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,749000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157290.0,0.0,0.0,0.0,0.0,943740.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,37450.0,,0.0,,1,1
2025-06-05,,14,MACOFER DE ROLDAN             ,30617218964  ,2,2,Fact A 0005-00017525,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,7847.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.02,0.0,0.0,0.0,0.0,9495.72,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-05,,163,ARGENFLOW TECNOWELD SA        ,30710025394  ,2,2,Fact A 0004-00012539,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,2484684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521783.64,0.0,0.0,0.0,0.0,3006467.64,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-05,,401,KLINGSPOR ARG SRL             ,30708632348  ,2,2,Fact A 0003-00055600,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,1868707.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392428.49,0.0,0.0,0.0,0.0,2354570.96,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,93435.36,,0.0,,1,1
2025-06-05,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0209-00025651,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,1007752.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211628.11,0.0,0.0,0.0,0.0,1287634.97,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,50387.65,,17866.3,,1,1
2025-06-05,,3,ABC S.A.                      ,30542851836  ,2,2,Fact A 0013-00549592,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,239507.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50296.49,0.0,0.0,0.0,0.0,296582.07,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,6778.5,,1,1
2025-06-06,,757,PACU EMBALAJES S.H.           ,30710278705  ,2,2,Fact A 0002-00009065,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,624533.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131152.13,0.0,0.0,0.0,0.0,755686.08,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-06,,20,RUMBOS S.A.                   ,30708732571  ,2,2,Fact A 0003-00139562,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,1702891.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357607.28,0.0,0.0,0.0,0.0,2145643.67,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,85144.59,,0.0,,1,1
2025-06-06,,20,RUMBOS S.A.                   ,30708732571  ,2,2,Fact A 0003-00139563,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,2610969.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548303.65,0.0,0.0,0.0,0.0,3289821.89,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,130548.49,,0.0,,1,1
2025-06-06,,50,SEGURIDAD LITORAL S.R.L.      ,30520031010  ,2,2,Fact A 0005-00100407,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,2410622.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506230.64,0.0,0.0,0.0,0.0,2916852.72,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-06,,384,NANT SRL                      ,30709269093  ,2,2,Fact A 0003-00138472,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,43030.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9036.42,0.0,0.0,0.0,0.0,52066.98,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-06,,389,CHIES HNOS.SRL                ,30653150489  ,2,2,Fact A 0005-00038807,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,584702.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122787.52,0.0,0.0,0.0,0.0,707490.03,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-06,,389,CHIES HNOS.SRL                ,30653150489  ,2,2,Fact A 0005-00038806,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,79523.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16699.89,0.0,0.0,0.0,0.0,96223.17,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-06,,74,CHIAPERO S.R.L.               ,33710596579  ,2,2,Fact A 0004-00024997,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,613480.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128830.95,0.0,0.0,0.0,0.0,742311.69,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-06-06,,225,PROAR SRL PROD.DE ACERO       ,30707799397  ,2,2,Fact A 0003-00047150,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,706427.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148349.74,0.0,0.0,0.0,0.0,854777.1,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
