COC_FECH,COC_FVTO,COC_PRNU,COC_PRNO,COC_PRDO,COC_PRTD,COC_TIVA,COC_COMP,COC_ASOC,COC_REMI,COC_TCOM,COC_ABEX,COC_CBTE,COC_VEND,OPE_OPER,COC_DEPO,COC_COPR,COC_STOC,COC_MPCO,COC_MCRE,COC_DTC,COC_NGRA,COC_NEXE,COC_NOTR,COC_NE27,COC_IV21,COC_IV10,COC_IV27,COC_IV50,COC_MO21,COC_MO10,COC_MO27,COC_NNGR,COC_PEIB,COC_TOTA,CFG_ID,COC_FREM,NUM_SUCU,COC_IVA,COC_CMIS,COC_DEST,COC_DEPR,COC_FACL,COC_OFID,COC_FCVD,W_ULTPRO,W_ULTFEC,W_ULTHOR,W_IDOR,W_IDHI,W_ORIG,W_STAT,TOBC,PER_01,XPERCIIB,PER_02,XPERCIVA,ORDEN,TGNU
2025-08-04,,72,CREDIFIN LOGISTICA            ,30686978350  ,2,2,Fact A 2026-00015172,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,12634.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2653.33,0.0,0.0,0.0,0.0,15920.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,631.75,,0.0,,1,4
2025-08-04,,72,CREDIFIN LOGISTICA            ,30686978350  ,2,2,Fact A 0201-00128052,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,37357.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7845.0,0.0,0.0,0.0,0.0,47070.01,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1867.86,,0.0,,1,4
2025-08-04,,768,VIVAS CARLOS HORACIO          ,20170558074  ,2,2,Fact A 0002-00008698,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,323984.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68036.81,0.0,0.0,0.0,0.0,392021.61,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-05,,949,GOMA PAZ S.R.L.               ,30707828079  ,2,2,Fact A 0005-00085975,,,4,,,0, 3-SANTA FE                        ,0,0,0,0,0,0.0,684590.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143763.98,0.0,0.0,0.0,0.0,828354.38,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-05,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0014-00004629,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,79288.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16650.58,0.0,0.0,0.0,0.0,99903.48,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,3964.42,,0.0,,1,1
2025-08-05,,950,ALANIZ ALBERTO                ,20125196307  ,2,2,Fact A 0002-00005739,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,47842.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10047.02,0.0,0.0,0.0,0.0,57889.96,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-05,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0014-00004639,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,705314.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148116.02,0.0,0.0,0.0,0.0,888696.1,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,35265.72,,0.0,,1,1
2025-08-05,,23,SOLDADURAS CENTRO S.A.        ,30707016066  ,2,2,Fact A 0005-00038107,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,920550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193315.5,0.0,0.0,0.0,0.0,1113865.5,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-05,,25,MARTIN S.R.L.                 ,33609073239  ,2,2,Fact A 0002-00057142,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,226112.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47483.73,0.0,0.0,0.0,0.0,273596.71,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-05,,941,GASES NORDELTA S.A.           ,30707529896  ,2,2,Fact A 0010-00044781,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,52832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11094.72,0.0,0.0,0.0,0.0,66568.32,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,2641.6,,0.0,,1,4
2025-08-05,,941,GASES NORDELTA S.A.           ,30707529896  ,2,2,Fact A 0010-00044779,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,1082639.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227354.28,0.0,0.0,0.0,0.0,1364125.69,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,54131.97,,0.0,,1,1
2025-08-05,,233,TRANSPORTE AMERICANO          ,20177878996  ,2,2,Fact A 0004-00004270,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,2246734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471814.14,0.0,0.0,0.0,0.0,2718548.14,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,4
2025-08-05,,20,RUMBOS S.A.                   ,30708732571  ,2,2,Fact A 0003-00141283,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,163880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34414.8,0.0,0.0,0.0,0.0,206488.8,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,8194.0,,0.0,,1,1
2025-08-05,,333,PAMPERA GOMPLAST SRL          ,30715022903  ,2,2,Fact A 0002-00066776,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,248631.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52212.65,0.0,0.0,0.0,0.0,300844.33,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-05,,3,ABC S.A.                      ,30542851836  ,2,2,Fact A 0011-00783928,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,148634.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31213.31,0.0,0.0,0.0,0.0,184307.14,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,4459.04,,1,1
2025-08-05,,3,ABC S.A.                      ,30542851836  ,2,2,Fact A 0011-00783922,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,99089.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20808.87,0.0,0.0,0.0,0.0,122871.44,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,2972.7,,1,1
2025-08-05,,72,CREDIFIN LOGISTICA            ,30686978350  ,2,2,Fact A 2026-00015198,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,32698.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6866.67,0.0,0.0,0.0,0.0,41200.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1634.92,,0.0,,1,4
2025-08-05,,541,ITALGAS S.A.                  ,30680922345  ,2,2,Fact A 4026-00000518,,,4,,,0,,0,0,0,0,0,0.0,0.0,0.0,144796.36,0.0,0.0,0.0,0.0,0.0,0.0,15203.62,0.0,0.0,0.0,169773.74,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,7239.82,,2533.94,,1,1
2025-08-06,,125,BUENOS AIRES WELDING SRL      ,30679666718  ,2,2,Fact A 0014-00004651,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,3848099.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808100.99,0.0,0.0,0.0,0.0,4848605.93,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,192405.0,,0.0,,1,1
2025-08-06,,25,MARTIN S.R.L.                 ,33609073239  ,2,2,Fact A 0002-00057148,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,88891.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18667.25,0.0,0.0,0.0,0.0,107558.9,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-06,,951,SALGADO ANA MARIA             ,27120877289  ,2,2,Fact A 0003-00000579,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,2750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577500.0,0.0,0.0,0.0,0.0,3327500.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-06,,711,CAR DIEGO ALEXANDER           ,20263863128  ,2,2,Fact A 0004-00002610,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,165735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34804.35,0.0,0.0,0.0,0.0,200539.35,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-06,,668,ROBERTO C. RUMBO SRL          ,30590428775  ,2,2,Fact A 0013-00254399,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,0.0,0.0,1100884.4,0.0,0.0,0.0,0.0,0.0,0.0,115592.86,0.0,0.0,0.0,1271521.48,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,55044.22,,0.0,,1,1
2025-08-06,,7,DE PASCALE S.A.               ,30707784292  ,2,2,Fact A 0021-00010089,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,1526505.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320566.21,0.0,0.0,0.0,0.0,1923397.16,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,76325.18,,0.0,,1,1
2025-08-06,,33,MAINCAL                       ,30503938517  ,2,2,Fact A 0005-00215302,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,360517.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75708.77,0.0,0.0,0.0,0.0,436226.71,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-07,,912,AGROREDES SRL                 ,30707373772  ,2,2,Fact A 0006-00080165,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,930888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195486.48,0.0,0.0,0.0,0.0,1172918.88,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,46544.4,,0.0,,1,1
2025-08-07,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00148840,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,343229.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72078.25,0.0,0.0,0.0,0.0,442766.39,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,17161.49,,10296.89,,1,1
2025-08-07,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00056179,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,237096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49790.16,0.0,0.0,0.0,0.0,305853.84,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,11854.8,,7112.88,,1,1
2025-08-07,,29,HECTOR GERMAN LARRAYA SRL     ,33709043019  ,2,2,Fact A 0003-00112676,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,148987.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31287.42,0.0,0.0,0.0,0.0,180275.13,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-07,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1001-00056188,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,530156.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111332.81,0.0,0.0,0.0,0.0,683901.56,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,26507.81,,15904.69,,1,1
2025-08-07,,81,DISTRIBUIDORA CANTALE         ,30714786187  ,2,2,Fact A 0003-00040430,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,166714.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35010.09,0.0,0.0,0.0,0.0,201724.8,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-07,,81,DISTRIBUIDORA CANTALE         ,30714786187  ,2,2,Fact A 0003-00040427,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,30240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6350.4,0.0,0.0,0.0,0.0,36590.4,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-07,,3,ABC S.A.                      ,30542851836  ,2,2,Fact A 0013-00555828,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,105198.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22091.78,0.0,0.0,0.0,0.0,130446.71,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,3155.97,,1,1
2025-08-07,,401,KLINGSPOR ARG SRL             ,30708632348  ,2,2,Fact A 0003-00056182,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,814360.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171015.77,0.0,0.0,0.0,0.0,1026094.61,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,40718.04,,0.0,,1,1
2025-08-07,,14,MACOFER DE ROLDAN             ,30617218964  ,2,2,Fact A 0004-00031493,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,0.0,0.0,541280.52,0.0,0.0,0.0,0.0,0.0,0.0,56834.45,0.0,0.0,0.0,598114.97,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-07,,288,INTERGAS ARGENTINA SRL        ,30701507068  ,2,2,Fact A 0006-00025088,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,69000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14490.0,0.0,0.0,0.0,0.0,83490.0,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-07,,83,TRANSPORTE HENIN              ,30715913018  ,2,2,Fact A 0002-00050098,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,11550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.5,0.0,0.0,0.0,0.0,13975.5,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,4
2025-08-07,,13,MERCAR S.R.L.                 ,30657117095  ,2,2,Fact A 0004-00094557,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,168696.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35426.24,0.0,0.0,0.0,0.0,204122.64,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-07,,136,PEDRO BALESTRINO  E HIJO SACIY,30530567393  ,2,2,Fact A 0209-00027464,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,26961.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5661.85,0.0,0.0,0.0,0.0,33971.11,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1348.06,,0.0,,1,1
2025-08-07,,142,CARAN SA                      ,30504355442  ,2,2,Fact A 0004-00029021,,,4,,,0,BS AS                              ,0,0,0,0,0,0.0,624214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131085.04,0.0,0.0,0.0,0.0,786510.27,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,31210.73,,0.0,,1,0
2025-08-08,,50,SEGURIDAD LITORAL S.R.L.      ,30520031010  ,2,2,Fact A 0005-00101549,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,27008.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5671.74,0.0,0.0,0.0,0.0,32680.04,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-08,,5,ALAMBRES Y SOLDADURAS SA      ,30558257519  ,2,2,Fact A 1028-00148857,,,4,,,0,BUENOS AIRES 155116500CRI          ,0,0,0,0,0,0.0,31338384.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6581060.75,0.0,0.0,0.0,0.0,40426516.05,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,1566919.23,,940151.54,,1,1
2025-08-08,,401,KLINGSPOR ARG SRL             ,30708632348  ,2,2,Fact A 0003-00056194,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,2605643.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547185.03,0.0,0.0,0.0,0.0,3283110.2,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,130282.15,,0.0,,1,1
2025-08-08,,417,BALBICO CIFI SA               ,30537098313  ,2,2,Fact A 0007-00235426,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,215022.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45154.64,0.0,0.0,0.0,0.0,270927.82,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,10751.1,,0.0,,1,1
2025-08-11,,33,MAINCAL                       ,30503938517  ,2,2,Fact A 0005-00215429,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,2852591.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599044.28,0.0,0.0,0.0,0.0,3451636.09,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-11,,952,E.G.A.R SRL                   ,30714896624  ,2,2,Fact A 0004-00006236,,,4,,,0, 1-BUENOS AIRES                    ,0,0,0,0,0,0.0,121881.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25595.21,0.0,0.0,0.0,0.0,147477.15,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-11,,462,PAPIERTTEI DE SOLAUT SA       ,30708691190  ,2,2,Fact A 0057-00026120,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,423720.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88981.28,0.0,0.0,0.0,0.0,533887.66,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,21186.02,,0.0,,1,1
2025-08-11,,248,DISTRIZAN DE A LOUZAN E H SA  ,30708564385  ,2,2,Fact A 0002-00023806,,,4,,,0,BUENOS AIRES                       ,0,0,0,0,0,0.0,0.0,0.0,592740.0,0.0,0.0,0.0,0.0,0.0,0.0,62237.7,0.0,0.0,0.0,654977.7,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
2025-08-11,,3,ABC S.A.                      ,30542851836  ,2,2,Fact A 0011-00784934,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,88392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18562.32,0.0,0.0,0.0,0.0,109606.08,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,2651.76,,1,1
2025-08-12,,33,MAINCAL                       ,30503938517  ,2,2,Fact A 0005-00215522,,,4,,,0,SANTA FE                           ,0,0,0,0,0,0.0,198697.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41726.4,0.0,0.0,0.0,0.0,240423.52,0,,0,,,0,0.0,0,0,0,0,,,0,0,0,,0.0,0.0,,0.0,,1,1
